"fecha","ciudad","producto","ventas","unidades_vendidas","edad_cliente","promocion","satisfaccion_cliente","tasa_devolucion"
2024-02-24,"Manta","Arroz",405.95,43,29,FALSE,3,0.07
2024-02-25,"Manta","Leche",252.26,48,57,TRUE,2,0.01
2024-02-26,"Quito","Carne",375.33,40,42,FALSE,2,0.1
2024-02-27,"Quito","Leche",170.08,33,45,FALSE,3,0.09
2024-02-28,"Quito","Arroz",313.98,47,24,TRUE,3,0.07
2024-02-29,"Quito","Leche",258.83,10,26,FALSE,3,0.07
2024-03-01,"Cuenca","Carne",102.97,16,49,TRUE,5,0.05
2024-03-02,"Portoviejo","Frutas",389.69,39,33,FALSE,5,0.08
2024-03-03,"Guayaquil","Frutas",129.58,17,20,FALSE,4,0.09
2024-03-04,"Portoviejo","Frutas",276.72,39,20,TRUE,3,0.09
2024-03-05,"Portoviejo","Leche",95,21,58,FALSE,4,0.06
2024-03-06,"Quito","Verduras",399.85,7,54,FALSE,3,0.06
2024-03-07,"Guayaquil","Verduras",318,5,18,FALSE,3,0.02
2024-03-08,"Quito","Atún",146.06,18,30,FALSE,4,0.05
2024-03-09,"Cuenca","Leche",291.03,28,42,FALSE,1,0.04
2024-03-10,"Manta","Frutas",205.74,26,27,FALSE,2,0.07
2024-03-11,"Guayaquil","Pan",202.34,31,29,FALSE,1,0.07
2024-03-12,"Portoviejo","Atún",254.94,24,23,TRUE,5,0.06
2024-03-13,"Guayaquil","Leche",250.33,8,29,FALSE,3,0.08
2024-03-14,"Guayaquil","Pollo",161.98,39,58,FALSE,4,0.04
2024-03-15,"Cuenca","Verduras",213.52,15,23,TRUE,2,0.05
2024-03-16,"Manta","Verduras",71.72,21,26,FALSE,4,0.01
2024-03-17,"Cuenca","Pollo",350.28,20,30,FALSE,2,0.03
2024-03-18,"Guayaquil","Frutas",429.01,5,40,TRUE,2,0.01
2024-03-19,"Cuenca","Pan",138.41,34,28,TRUE,2,0.1
2024-03-20,"Portoviejo","Pollo",399.91,16,21,FALSE,1,0.07
2024-03-21,"Guayaquil","Frutas",464.25,14,46,TRUE,4,0.05
2024-03-22,"Quito","Pollo",230.05,43,51,FALSE,1,0.06
2024-03-23,"Cuenca","Atún",267.12,42,46,FALSE,4,0.09
2024-03-24,"Guayaquil","Atún",409.49,39,25,FALSE,4,0.04
2024-03-25,"Quito","Verduras",250.45,34,53,FALSE,1,0.04
2024-03-26,"Guayaquil","Leche",408.03,39,57,TRUE,4,0.01
2024-03-27,"Quito","Arroz",308.89,33,19,FALSE,5,0.08
2024-03-28,"Cuenca","Frutas",217.88,45,37,FALSE,1,0.08
2024-03-29,"Portoviejo","Verduras",202.85,2,47,FALSE,4,0.01
2024-03-30,"Manta","Arroz",474.39,21,24,FALSE,5,0.1
2024-03-31,"Portoviejo","Carne",222.32,50,57,TRUE,4,0.05
2024-04-01,"Cuenca","Carne",58.31,4,28,FALSE,3,0.05
2024-04-02,"Manta","Atún",290.65,35,40,FALSE,4,0.06
2024-04-03,"Guayaquil","Pollo",64.83,35,22,FALSE,5,0.04
2024-04-04,"Portoviejo","Verduras",63.71,6,33,FALSE,1,0.02
2024-04-05,"Cuenca","Atún",101.25,25,53,FALSE,2,0.05
2024-04-06,"Cuenca","Pollo",340.08,21,24,FALSE,4,0.04
2024-04-07,"Guayaquil","Arroz",184.66,23,34,FALSE,1,0.07
2024-04-08,"Manta","Pan",239.52,10,48,FALSE,3,0.07
2024-04-09,"Cuenca","Pan",180.22,12,38,FALSE,1,0.02
2024-04-10,"Manta","Pan",302.44,17,21,FALSE,1,0.04
2024-04-11,"Cuenca","Verduras",484.92,5,33,FALSE,2,0.01
2024-04-12,"Quito","Leche",202.04,23,39,FALSE,3,0.02
2024-04-13,"Guayaquil","Pan",179.47,8,25,FALSE,3,0.01
2024-04-14,"Portoviejo","Pan",130.23,47,57,TRUE,1,0.04
2024-04-15,"Guayaquil","Arroz",113.2,2,35,FALSE,5,0.01
2024-04-16,"Guayaquil","Leche",437.81,1,33,FALSE,1,0.05
2024-04-17,"Manta","Pan",80.35,26,NA,FALSE,2,0.05
2024-04-18,"Portoviejo","Leche",451.22,2,NA,FALSE,4,0.05
2024-04-19,"Manta","Arroz",487.54,11,46,TRUE,5,0.09
2024-04-20,"Portoviejo","Atún",248.12,10,26,FALSE,2,0
2024-04-21,"Portoviejo","Pollo",405.29,10,50,FALSE,3,0.06
2024-04-22,"Manta","Frutas",133.99,49,31,FALSE,2,0.1
2024-04-23,"Manta","Pollo",393.7,31,49,TRUE,5,0.08
2024-04-24,"Manta","Atún",281.6,29,56,FALSE,1,0.06
2024-04-25,"Portoviejo","Carne",444.59,29,39,FALSE,1,0.06
2024-04-26,"Manta","Carne",234.94,17,22,FALSE,2,0.02
2024-04-27,"Quito","Frutas",208.08,49,38,TRUE,3,0.01
2024-04-28,"Quito","Pan",246.61,15,28,FALSE,5,0.05
2024-04-29,"Portoviejo","Verduras",313.48,50,35,FALSE,3,0.04
2024-04-30,"Cuenca","Atún",173.49,25,35,FALSE,5,0.02
2024-05-01,"Cuenca","Frutas",392.25,39,33,FALSE,5,0.03
2024-05-02,"Quito","Arroz",458.58,47,24,FALSE,1,0
2024-05-03,"Quito","Frutas",254.87,29,47,FALSE,2,0.08
2024-05-04,"Guayaquil","Pollo",148.55,46,59,TRUE,3,0.09
2024-05-05,"Portoviejo","Pollo",83.7,35,52,FALSE,4,0.06
2024-05-06,"Portoviejo","Pan",67.23,10,40,FALSE,1,0.08
2024-05-07,"Portoviejo","Frutas",68.69,25,57,FALSE,3,0.08
2024-05-08,"Guayaquil","Frutas",487.87,50,45,FALSE,2,0.08
2024-05-09,"Manta","Frutas",197.84,33,36,TRUE,1,0.05
2024-05-10,"Cuenca","Atún",352.37,18,22,FALSE,2,0.09
2024-05-11,"Quito","Arroz",468.69,6,38,TRUE,3,0.05
2024-05-12,"Guayaquil","Pollo",275.33,14,40,TRUE,5,0.01
2024-05-13,"Manta","Leche",331,13,36,FALSE,3,0.05
2024-05-14,"Cuenca","Leche",499.22,26,60,FALSE,1,0.01
2024-05-15,"Guayaquil","Frutas",297.08,25,54,FALSE,4,0.04
2024-05-16,"Manta","Verduras",448.76,16,28,FALSE,3,0.05
2024-05-17,"Cuenca","Leche",356.07,40,20,TRUE,4,0.02
2024-05-18,"Cuenca","Carne",208.66,7,30,FALSE,3,0.08
2024-05-19,"Cuenca","Verduras",266.73,49,42,FALSE,3,0.02
2024-05-20,"Quito","Pollo",336,21,43,FALSE,4,0.05
2024-05-21,"Quito","Pan",270.41,15,39,FALSE,4,0.04
2024-05-22,"Guayaquil","Atún",493.25,34,50,FALSE,1,0.07
2024-05-23,"Quito","Pan",203.62,27,20,FALSE,5,0.01
2024-05-24,"Manta","Frutas",313.32,31,47,FALSE,4,0.04
2024-05-25,"Cuenca","Verduras",384.37,39,NA,FALSE,2,0.02
2024-05-26,"Portoviejo","Arroz",173.16,31,38,FALSE,5,0.09
2024-05-27,"Guayaquil","Frutas",418.27,18,44,FALSE,4,0
2024-05-28,"Portoviejo","Verduras",343.29,31,25,FALSE,1,0.05
2024-05-29,"Manta","Frutas",305.3,47,47,FALSE,3,0.06
2024-05-30,"Quito","Atún",326.85,42,41,FALSE,1,0.06
2024-05-31,"Cuenca","Arroz",121.05,27,57,TRUE,2,0.02
2024-06-01,"Guayaquil","Arroz",237.52,37,28,FALSE,3,0.08
2024-06-02,"Cuenca","Atún",116.79,15,54,FALSE,3,0.08
2024-06-03,"Quito","Arroz",429.63,5,18,FALSE,4,0.08
2024-06-04,"Portoviejo","Atún",463.21,47,54,TRUE,5,0.09
2024-06-05,"Guayaquil","Verduras",481.68,25,53,FALSE,5,0.09
2024-06-06,"Portoviejo","Atún",364.18,16,26,FALSE,3,0.1
2024-06-07,"Quito","Pan",191.48,29,36,FALSE,2,0.04
2024-06-08,"Portoviejo","Arroz",207.17,12,41,FALSE,3,0.04
2024-06-09,"Quito","Pan",60.81,42,31,FALSE,4,0.08
2024-06-10,"Quito","Atún",488.6,48,26,TRUE,5,0.06
2024-06-11,"Cuenca","Leche",296.83,31,55,FALSE,2,0.03
2024-06-12,"Manta","Frutas",184.01,11,33,FALSE,2,0.06
2024-06-13,"Manta","Pan",437.57,39,34,FALSE,1,0.02
2024-06-14,"Quito","Leche",146.78,25,53,FALSE,5,0.01
2024-06-15,"Guayaquil","Frutas",203.63,11,45,FALSE,5,0.07
2024-06-16,"Manta","Frutas",348.61,21,22,FALSE,1,0.05
2024-06-17,"Guayaquil","Frutas",410.83,8,37,FALSE,5,0.02
2024-06-18,"Portoviejo","Frutas",330.33,45,49,FALSE,2,0.07
2024-06-19,"Quito","Pan",178.69,49,37,FALSE,3,0.04
2024-06-20,"Cuenca","Atún",203.71,46,37,TRUE,2,0.02
2024-06-21,"Portoviejo","Pan",162.66,28,43,FALSE,5,0.01
2024-06-22,"Portoviejo","Verduras",461.89,2,NA,FALSE,2,0.03
2024-06-23,"Guayaquil","Pan",204.24,2,53,FALSE,3,0.04
2024-06-24,"Manta","Carne",140.75,17,44,FALSE,4,0.06
2024-06-25,"Quito","Frutas",441.9,46,23,TRUE,4,0.04
2024-06-26,"Cuenca","Pollo",100.97,37,43,TRUE,5,0.09
2024-06-27,"Quito","Atún",125.05,20,36,FALSE,2,0.09
2024-06-28,"Quito","Pollo",444.67,17,19,FALSE,5,0.09
2024-06-29,"Quito","Atún",299.52,37,56,FALSE,3,0.08
2024-06-30,"Portoviejo","Pan",294.67,25,55,FALSE,4,0.1
2024-07-01,"Guayaquil","Frutas",435.11,6,43,FALSE,1,0.09
2024-07-02,"Guayaquil","Frutas",52.11,16,42,TRUE,1,0.08
2024-07-03,"Cuenca","Pan",212.37,37,39,FALSE,5,0.01
2024-07-04,"Portoviejo","Arroz",309.79,13,32,FALSE,5,0.03
2024-07-05,"Portoviejo","Leche",55.64,34,27,FALSE,2,0.01
2024-07-06,"Portoviejo","Leche",104.12,39,36,TRUE,2,0.08
2024-07-07,"Guayaquil","Arroz",79.15,32,27,FALSE,3,0.02
2024-07-08,"Portoviejo","Pollo",133.76,26,27,FALSE,3,0.04
2024-07-09,"Guayaquil","Pan",143.58,18,33,FALSE,1,0.02
2024-07-10,"Manta","Arroz",131.34,42,35,TRUE,5,0.01
2024-07-11,"Manta","Leche",476.14,17,28,FALSE,4,0.03
2024-07-12,"Portoviejo","Pan",349.42,14,NA,FALSE,4,0.01
2024-07-13,"Portoviejo","Pan",473.45,25,21,FALSE,4,0.05
2024-07-14,"Quito","Pan",76.67,13,40,TRUE,2,0.03
2024-07-15,"Guayaquil","Pan",137.49,46,38,FALSE,5,0.03
2024-07-16,"Guayaquil","Verduras",310.4,47,23,FALSE,1,0.1
2024-07-17,"Guayaquil","Leche",369.25,40,59,FALSE,2,0.09
2024-07-18,"Guayaquil","Arroz",331.16,48,52,FALSE,2,0.02
2024-07-19,"Guayaquil","Verduras",359.86,7,53,FALSE,3,0.05
2024-07-20,"Guayaquil","Carne",378.31,41,38,FALSE,2,0.08
2024-07-21,"Portoviejo","Arroz",425.75,5,28,FALSE,3,0.04
2024-07-22,"Quito","Verduras",423.28,1,34,FALSE,2,0.03
2024-07-23,"Guayaquil","Verduras",474.33,46,43,FALSE,3,0.1
2024-07-24,"Guayaquil","Leche",251.64,19,44,FALSE,2,0
2024-07-25,"Quito","Pan",440.74,33,25,FALSE,3,0.02
2024-07-26,"Guayaquil","Pan",75.61,25,38,FALSE,5,0.04
2024-07-27,"Portoviejo","Pollo",314.17,26,20,FALSE,4,0.05
2024-07-28,"Manta","Arroz",75.28,16,32,FALSE,1,0.01
2024-07-29,"Manta","Pollo",484.87,5,20,FALSE,4,0.03
2024-07-30,"Cuenca","Frutas",250.88,49,59,TRUE,1,0.02
2024-07-31,"Manta","Frutas",158.74,2,46,FALSE,4,0.02
2024-08-01,"Quito","Pollo",404.33,12,43,FALSE,4,0.06
2024-08-02,"Cuenca","Verduras",458.64,19,46,FALSE,2,0.06
2024-08-03,"Quito","Verduras",129.15,16,53,FALSE,4,0.03
2024-08-04,"Quito","Arroz",145.81,3,28,FALSE,3,0.06
2024-08-05,"Portoviejo","Carne",83.28,34,54,FALSE,5,0
2024-08-06,"Quito","Frutas",78.98,48,51,FALSE,5,0.01
2024-08-07,"Guayaquil","Frutas",412.71,41,25,FALSE,4,0.04
2024-08-08,"Portoviejo","Pollo",155.17,40,34,FALSE,1,0.08
2024-08-09,"Portoviejo","Arroz",188.83,23,45,FALSE,3,0.04
2024-08-10,"Manta","Carne",142.41,14,25,FALSE,2,0.09
2024-08-11,"Manta","Arroz",90.91,32,57,FALSE,5,0.09
2024-08-12,"Guayaquil","Atún",132.28,39,60,TRUE,3,0.06
2024-08-13,"Cuenca","Leche",416.27,24,45,FALSE,5,0.02
2024-08-14,"Quito","Atún",302.92,6,19,FALSE,2,0.07
2024-08-15,"Manta","Leche",493.26,43,34,FALSE,5,0.07
2024-08-16,"Guayaquil","Pollo",281.04,29,25,FALSE,5,0.08
2024-08-17,"Quito","Arroz",336.32,20,21,FALSE,2,0.09
2024-08-18,"Portoviejo","Verduras",207.32,9,59,FALSE,5,0.06
2024-08-19,"Portoviejo","Atún",92.35,7,60,FALSE,3,0.01
2024-08-20,"Guayaquil","Verduras",242.05,30,57,TRUE,2,0.01
2024-08-21,"Manta","Atún",77.4,16,48,TRUE,2,0.03
2024-08-22,"Cuenca","Arroz",309.55,49,58,FALSE,2,0.04
2024-08-23,"Cuenca","Frutas",61.37,1,27,FALSE,2,0.1
2024-08-24,"Manta","Verduras",208.63,39,49,FALSE,1,0.09
2024-08-25,"Cuenca","Pollo",347.73,34,20,FALSE,4,0.01
2024-08-26,"Cuenca","Pollo",289.78,4,30,FALSE,5,0.09
2024-08-27,"Manta","Leche",410.18,5,44,TRUE,3,0.08
2024-08-28,"Guayaquil","Atún",438.5,39,57,FALSE,4,0.05
2024-08-29,"Cuenca","Carne",191.15,1,28,FALSE,4,0.05
2024-08-30,"Portoviejo","Arroz",91.65,36,26,FALSE,5,0.06
2024-08-31,"Quito","Pan",469.06,34,48,FALSE,4,0.02
2024-09-01,"Manta","Leche",422.6,1,44,FALSE,2,0.07
2024-09-02,"Cuenca","Carne",414.08,32,26,FALSE,5,0.07
2024-09-03,"Quito","Pollo",81.27,41,58,FALSE,5,0.04
2024-09-04,"Manta","Atún",486.99,30,49,FALSE,1,0.05
2024-09-05,"Portoviejo","Arroz",65.14,49,36,FALSE,5,0.02
2024-09-06,"Manta","Verduras",432.35,31,33,FALSE,5,0.07
2024-09-07,"Guayaquil","Pollo",301.84,27,30,FALSE,2,0.06
2024-09-08,"Cuenca","Arroz",383.69,23,34,FALSE,4,0.06
2024-09-09,"Quito","Leche",274.8,33,40,FALSE,3,0
2024-09-10,"Manta","Carne",83.43,25,38,FALSE,5,0
2024-09-11,"Guayaquil","Verduras",69.77,28,33,FALSE,4,0.01
2024-09-12,"Guayaquil","Carne",92.2,48,NA,FALSE,5,0.05
2024-09-13,"Guayaquil","Verduras",210.74,48,23,FALSE,5,0.01
2024-09-14,"Portoviejo","Leche",56.25,9,37,FALSE,2,0.07
2024-09-15,"Cuenca","Verduras",196.53,26,30,FALSE,4,0.05
2024-09-16,"Manta","Arroz",312.7,25,18,TRUE,1,0.02
2024-09-17,"Manta","Carne",174.19,31,40,FALSE,3,0.07
2024-09-18,"Manta","Arroz",361.97,6,35,FALSE,5,0.03
2024-09-19,"Guayaquil","Frutas",416.23,4,27,FALSE,4,0.08
2024-09-20,"Manta","Leche",163.48,2,44,TRUE,3,0.06
2024-09-21,"Quito","Carne",373.14,22,40,FALSE,4,0.04
2024-09-22,"Cuenca","Pollo",343.23,27,38,FALSE,4,0.06
2024-09-23,"Portoviejo","Pollo",70.55,22,51,FALSE,4,0.07
2024-09-24,"Quito","Carne",217.53,9,42,FALSE,1,0.08
2024-09-25,"Quito","Pollo",244.36,43,46,TRUE,5,0.07
2024-09-26,"Guayaquil","Verduras",372.09,32,23,FALSE,1,0
2024-09-27,"Portoviejo","Pan",292.68,46,34,TRUE,4,0.03
2024-09-28,"Manta","Leche",276.42,39,49,FALSE,2,0.04
2024-09-29,"Quito","Leche",155.44,29,60,FALSE,1,0.07
2024-09-30,"Portoviejo","Carne",459.85,40,25,FALSE,2,0.04
2024-10-01,"Guayaquil","Arroz",419.15,49,39,FALSE,5,0.03
2024-10-02,"Quito","Carne",284.66,7,41,FALSE,1,0.07
2024-10-03,"Portoviejo","Verduras",364.34,7,24,FALSE,3,0
2024-10-04,"Portoviejo","Atún",322.04,32,23,FALSE,3,0.01
2024-10-05,"Cuenca","Pan",443.01,26,60,FALSE,3,0.01
2024-10-06,"Manta","Arroz",133.61,7,52,FALSE,4,0.09
2024-10-07,"Manta","Carne",153.54,44,55,TRUE,2,0.05
2024-10-08,"Guayaquil","Leche",419.85,27,35,FALSE,1,0.08
2024-10-09,"Portoviejo","Frutas",220.2,47,44,FALSE,2,0.08
2024-10-10,"Cuenca","Pollo",304.13,15,28,FALSE,5,0.01
2024-10-11,"Portoviejo","Pollo",179.09,41,46,TRUE,3,0.05
2024-10-12,"Guayaquil","Pan",76.35,3,30,FALSE,2,0.02
2024-10-13,"Quito","Arroz",327.37,27,51,FALSE,2,0.07
2024-10-14,"Quito","Arroz",449.3,29,56,FALSE,2,0.09
2024-10-15,"Cuenca","Carne",233.32,33,26,TRUE,4,0.07
2024-10-16,"Cuenca","Verduras",329.56,19,37,TRUE,5,0.1
2024-10-17,"Portoviejo","Verduras",365.19,14,43,FALSE,3,0.01
2024-10-18,"Guayaquil","Pan",232.55,20,25,FALSE,5,0.07
2024-10-19,"Manta","Carne",394.18,26,24,FALSE,5,0.06
2024-10-20,"Quito","Leche",331.13,9,51,FALSE,2,0.08
2024-10-21,"Quito","Verduras",218.81,17,33,FALSE,4,0.07
2024-10-22,"Quito","Pan",345.08,16,47,TRUE,4,0.07
2024-10-23,"Portoviejo","Leche",210.34,27,59,FALSE,3,0.03
2024-10-24,"Portoviejo","Leche",459.82,36,37,FALSE,2,0.09
2024-10-25,"Quito","Frutas",301.46,35,57,FALSE,2,0.04
2024-10-26,"Guayaquil","Pan",172.41,9,46,FALSE,1,0.08
2024-10-27,"Cuenca","Leche",234.07,5,43,FALSE,2,0.01
2024-10-28,"Cuenca","Leche",352.51,4,NA,FALSE,3,0.08
2024-10-29,"Cuenca","Pan",87.08,21,49,FALSE,1,0.05
2024-10-30,"Quito","Pan",479.4,7,25,TRUE,3,0.06
2024-10-31,"Manta","Arroz",349.38,43,22,FALSE,2,0.08
2024-11-01,"Guayaquil","Arroz",343,13,59,FALSE,5,0.02
2024-11-02,"Manta","Carne",357.82,6,56,FALSE,4,0.04
2024-11-03,"Guayaquil","Pollo",431.75,33,53,FALSE,5,0.05
2024-11-04,"Portoviejo","Verduras",218.11,2,54,FALSE,4,0.05
2024-11-05,"Quito","Atún",236.73,48,38,FALSE,4,0.04
2024-11-06,"Cuenca","Verduras",290.87,37,22,FALSE,5,0.05
2024-11-07,"Quito","Pan",456.59,44,56,FALSE,3,0.05
2024-11-08,"Quito","Carne",457.29,28,31,FALSE,5,0.09
2024-11-09,"Guayaquil","Arroz",321.99,15,60,FALSE,3,0.01
2024-11-10,"Quito","Verduras",268.5,43,32,TRUE,2,0.04
2024-11-11,"Cuenca","Carne",293.83,21,34,TRUE,5,0.08
2024-11-12,"Cuenca","Atún",211.01,34,59,TRUE,5,0.01
2024-11-13,"Guayaquil","Atún",343.46,34,33,FALSE,5,0.01
2024-11-14,"Guayaquil","Carne",375.94,1,21,TRUE,5,0.1
2024-11-15,"Manta","Frutas",87.01,11,53,FALSE,3,0.04
2024-11-16,"Quito","Verduras",200.8,24,23,FALSE,4,0.01
2024-11-17,"Guayaquil","Pollo",354.53,16,30,FALSE,5,0.08
2024-11-18,"Quito","Pollo",294.5,47,48,FALSE,5,0.07
2024-11-19,"Cuenca","Carne",430.78,27,47,FALSE,1,0.1
2024-11-20,"Guayaquil","Frutas",202.14,28,28,FALSE,3,0.02
2024-11-21,"Quito","Carne",253.33,26,31,FALSE,4,0.05
2024-11-22,"Portoviejo","Pan",262.49,19,28,FALSE,4,0.04
2024-11-23,"Guayaquil","Frutas",142.66,42,19,FALSE,5,0.07
2024-11-24,"Guayaquil","Carne",448.43,6,55,FALSE,1,0.04
2024-11-25,"Portoviejo","Carne",430.19,31,42,FALSE,2,0.08
2024-11-26,"Cuenca","Verduras",336.52,9,41,FALSE,1,0.06
2024-11-27,"Cuenca","Atún",206.6,37,32,FALSE,5,0.04
2024-11-28,"Guayaquil","Arroz",293.74,11,57,FALSE,4,0.09
2024-11-29,"Portoviejo","Leche",63.29,2,40,FALSE,2,0.05
2024-11-30,"Manta","Pollo",122.83,17,42,FALSE,1,0.01
2024-12-01,"Manta","Frutas",101.68,45,42,FALSE,1,0.07
2024-12-02,"Cuenca","Arroz",165.31,49,46,FALSE,4,0.01
2024-12-03,"Quito","Pollo",222.56,12,27,FALSE,4,0.08
2024-12-04,"Guayaquil","Pollo",295.56,5,NA,FALSE,4,0.05
2024-12-05,"Cuenca","Pollo",332.36,13,28,TRUE,2,0.08
2024-12-06,"Cuenca","Leche",295.2,2,36,FALSE,5,0.07
2024-12-07,"Quito","Pan",226.27,31,32,TRUE,5,0.1
2024-12-08,"Manta","Atún",98.58,10,22,TRUE,2,0.06
2024-12-09,"Quito","Pollo",472.49,10,53,TRUE,1,0.04
2024-12-10,"Portoviejo","Pollo",91.11,24,29,FALSE,5,0.03
2024-12-11,"Manta","Carne",136.27,40,20,TRUE,4,0.09
2024-12-12,"Cuenca","Verduras",188.31,46,26,TRUE,4,0.05
2024-12-13,"Quito","Verduras",465.6,2,60,FALSE,2,0.08
2024-12-14,"Portoviejo","Carne",289.97,41,55,FALSE,5,0
2024-12-15,"Manta","Atún",264.69,18,44,FALSE,1,0.03
2024-12-16,"Quito","Leche",434.09,17,41,FALSE,4,0.06
2024-12-17,"Quito","Carne",421.61,14,19,FALSE,1,0.07
2024-12-18,"Portoviejo","Pan",481.27,19,56,FALSE,4,0.01
2024-12-19,"Portoviejo","Carne",257.9,30,60,FALSE,4,0.05
2024-12-20,"Cuenca","Arroz",392.24,28,50,FALSE,4,0.08
2024-12-21,"Manta","Pollo",443.76,42,27,FALSE,1,0.02
2024-12-22,"Manta","Pollo",351.56,29,32,FALSE,5,0.05
2024-12-23,"Manta","Leche",76.22,20,27,FALSE,4,0.07
2024-12-24,"Manta","Pan",372.46,42,NA,FALSE,4,0.04
2024-12-25,"Guayaquil","Arroz",499.34,28,43,FALSE,4,0.04
2024-12-26,"Portoviejo","Leche",280.37,44,25,TRUE,5,0.03
2024-12-27,"Cuenca","Verduras",196.87,41,31,TRUE,4,0.1
2024-12-28,"Portoviejo","Pan",64.29,15,55,FALSE,2,0.07
2024-12-29,"Cuenca","Pan",309.85,35,37,TRUE,4,0.01
2024-12-30,"Quito","Pan",380.15,4,33,FALSE,4,0.03
2024-12-31,"Quito","Pollo",440.66,21,39,TRUE,3,0.05
2025-01-01,"Quito","Verduras",193.68,32,29,FALSE,3,0.04
2025-01-02,"Guayaquil","Verduras",484.02,25,47,FALSE,4,0.1
2025-01-03,"Cuenca","Leche",469.2,21,51,FALSE,2,0.08
2025-01-04,"Guayaquil","Atún",114.59,7,24,FALSE,5,0.05
2025-01-05,"Cuenca","Carne",464.92,36,28,FALSE,1,0.05
2025-01-06,"Quito","Pan",222.11,25,27,FALSE,5,0.06
2025-01-07,"Manta","Arroz",190.31,10,46,FALSE,4,0.04
2025-01-08,"Quito","Carne",399.55,50,21,FALSE,4,0.07
2025-01-09,"Manta","Arroz",492.69,18,47,FALSE,2,0.03
2025-01-10,"Cuenca","Arroz",339.37,15,47,TRUE,3,0.03
2025-01-11,"Portoviejo","Verduras",326.01,41,23,TRUE,3,0.09
2025-01-12,"Cuenca","Frutas",339.96,41,25,FALSE,4,0.03
2025-01-13,"Guayaquil","Leche",414.06,9,21,TRUE,2,0
2025-01-14,"Manta","Atún",276,13,49,FALSE,4,0.05
2025-01-15,"Manta","Pan",266.23,20,19,FALSE,4,0.06
2025-01-16,"Cuenca","Carne",147.98,27,25,FALSE,3,0.05
2025-01-17,"Quito","Atún",452.52,21,NA,TRUE,2,0.05
2025-01-18,"Manta","Frutas",184,18,49,FALSE,4,0.08
2025-01-19,"Guayaquil","Pollo",137.94,21,33,FALSE,2,0.06
2025-01-20,"Guayaquil","Frutas",99.27,49,39,FALSE,5,0
2025-01-21,"Guayaquil","Carne",74.99,50,41,FALSE,2,0.07
2025-01-22,"Portoviejo","Pan",406.21,41,35,FALSE,1,0.1
2025-01-23,"Cuenca","Verduras",212.45,25,23,FALSE,1,0.03
2025-01-24,"Cuenca","Leche",156.77,9,32,FALSE,1,0.06
2025-01-25,"Guayaquil","Atún",393.05,30,30,FALSE,1,0.06
2025-01-26,"Manta","Frutas",232.06,3,45,FALSE,1,0.09
2025-01-27,"Quito","Arroz",74.63,9,57,FALSE,5,0.07
2025-01-28,"Guayaquil","Leche",301.32,23,47,FALSE,4,0.1
2025-01-29,"Guayaquil","Pollo",490.59,7,28,FALSE,4,0.04
2025-01-30,"Cuenca","Arroz",75.84,17,29,FALSE,5,0.04
2025-01-31,"Cuenca","Pan",284.2,2,26,TRUE,4,0.01
2025-02-01,"Cuenca","Leche",248.8,25,44,FALSE,2,0.08
2025-02-02,"Cuenca","Frutas",422.61,33,18,TRUE,5,0
2025-02-03,"Cuenca","Pollo",327.54,30,40,FALSE,2,0
2025-02-04,"Manta","Arroz",66.01,31,24,FALSE,5,0.06
2025-02-05,"Guayaquil","Atún",167.53,45,45,FALSE,3,0.01
2025-02-06,"Quito","Frutas",403.03,46,27,FALSE,2,0.01
2025-02-07,"Cuenca","Atún",262.38,20,29,FALSE,3,0.03
2025-02-08,"Cuenca","Pan",128.39,47,57,FALSE,5,0.07
2025-02-09,"Quito","Pollo",295.15,18,55,FALSE,3,0.05
2025-02-10,"Cuenca","Atún",202.93,32,53,FALSE,3,0.06
2025-02-11,"Portoviejo","Carne",376.63,17,59,FALSE,2,0.08
2025-02-12,"Quito","Carne",471.99,47,36,TRUE,5,0.03
2025-02-13,"Cuenca","Pan",155.73,42,26,FALSE,3,0.05
2025-02-14,"Portoviejo","Pan",184.65,11,51,FALSE,4,0.02
2025-02-15,"Guayaquil","Frutas",64.43,30,35,FALSE,4,0.01
2025-02-16,"Quito","Carne",356.07,48,21,FALSE,4,0.01
2025-02-17,"Manta","Verduras",189.65,30,34,FALSE,2,0.06
2025-02-18,"Guayaquil","Frutas",310.59,30,28,FALSE,1,0.02
2025-02-19,"Cuenca","Arroz",344.2,10,60,FALSE,5,0.07
2025-02-20,"Quito","Verduras",141.9,36,35,TRUE,1,0.08
2025-02-21,"Quito","Pollo",371.26,42,26,FALSE,1,0.01
2025-02-22,"Portoviejo","Leche",198.28,21,31,FALSE,1,0.09
2025-02-23,"Portoviejo","Carne",125.96,31,31,FALSE,3,0.08
2025-02-24,"Manta","Pollo",224.7,49,52,FALSE,3,0.05
2025-02-25,"Manta","Atún",161.12,23,45,FALSE,1,0.1
2025-02-26,"Quito","Pollo",423.94,27,25,TRUE,1,0.08
2025-02-27,"Guayaquil","Verduras",495.18,36,32,FALSE,4,0.06
2025-02-28,"Cuenca","Frutas",328.21,34,58,FALSE,4,0.04
2025-03-01,"Cuenca","Arroz",485.38,24,36,TRUE,3,0.01
2025-03-02,"Portoviejo","Frutas",465.18,32,21,FALSE,5,0.1
2025-03-03,"Manta","Pollo",149.23,46,35,TRUE,4,0.08
2025-03-04,"Cuenca","Pollo",131.23,13,25,FALSE,4,0.06
2025-03-05,"Quito","Pan",77.06,42,53,FALSE,2,0.08
